msv,total_sessions,total_clicks_6w,avg_session_duration_minutes,max_session_duration_minutes,active_days_count,avg_daily_clicks,std_daily_clicks,burst_activity_days,slope_clicks_over_time,long_inactivity_gap,late_night_clicks,morning_clicks,night_clicks,noon_clicks,total_clicks,ratio_morning,ratio_noon,ratio_night,ratio_late_night,circadian_entropy,most_active_period,total_active_days_x,late_night_active_days_x,late_night_day_ratio_x,total_active_days_y,late_night_active_days_y,late_night_day_ratio_y,total_attempts,total_unique_quizzes,quiz_retry_ratio,total_available,total_viewed,resource_view_ratio,total_submitted,total_late,avg_hours_before_deadline,late_ratio,weekly_click_std
11247244,5.0,24.0,18.9,94.08,4,6.0,7.35,1,2.4571428571428564,31,15.0,0.0,4.0,5.0,24.0,0.0,0.2083,0.1667,0.625,1.3261,Late Night (23-5),4,1,0.0238,4,1,0.25,0.0,0.0,0.0,183,3.0,0.0164,1.0,0.0,0.26,0.0,7.4565407529228995
11247245,7.0,40.0,1.32,6.97,6,6.67,6.02,1,0.6285714285714279,15,19.0,18.0,0.0,3.0,40.0,0.45,0.075,0.0,0.475,1.3088,Late Night (23-5),6,2,0.0476,6,2,0.3333,0.0,0.0,0.0,194,5.0,0.0258,1.0,0.0,0.85,0.0,7.393691004272944
11247246,37.0,203.0,20.04,115.47,20,10.15,8.84,2,5.457142857142855,5,24.0,22.0,55.0,102.0,203.0,0.1084,0.5025,0.2709,0.1182,1.7209,Noon (11-19),20,12,0.2857,20,12,0.6,0.0,0.0,0.0,235,15.0,0.0638,1.0,0.0,5.53,0.0,16.797817318528818
11247249,21.0,171.0,20.61,149.82,17,10.06,13.15,1,6.54285714285714,4,67.0,16.0,18.0,70.0,171.0,0.0936,0.4094,0.1053,0.3918,1.7189,Noon (11-19),17,7,0.1667,17,7,0.4118,0.0,0.0,0.0,237,18.0,0.0759,1.0,1.0,-0.54,1.0,24.53365036027048
11247251,15.0,113.0,16.96,162.0,11,10.27,10.34,3,-0.5428571428571435,11,6.0,34.0,25.0,48.0,113.0,0.3009,0.4248,0.2212,0.0531,1.7524,Noon (11-19),11,4,0.0952,11,4,0.3636,0.0,0.0,0.0,250,28.0,0.112,0.0,0.0,0.0,0.0,17.837226989267883
11247252,11.0,125.0,35.53,280.83,9,13.89,25.48,1,-0.2571428571428571,10,25.0,8.0,21.0,71.0,125.0,0.064,0.568,0.168,0.2,1.614,Noon (11-19),9,4,0.0952,9,4,0.4444,0.0,0.0,0.0,181,13.0,0.0718,4.0,3.0,-1026.5525,0.75,29.98277283152222
11247253,10.0,135.0,29.74,159.42,8,16.88,10.12,0,-0.5999999999999971,8,15.0,59.0,2.0,59.0,135.0,0.437,0.437,0.0148,0.1111,1.486,Morning (5-11),8,1,0.0238,8,1,0.125,5.0,5.0,0.0,301,25.0,0.0831,0.0,0.0,0.0,0.0,13.982131454109563
11247254,10.0,94.0,36.22,176.78,8,11.75,9.24,1,-4.457142857142856,11,11.0,45.0,0.0,38.0,94.0,0.4787,0.4043,0.0,0.117,1.3991,Morning (5-11),8,1,0.0238,8,1,0.125,4.0,4.0,0.0,301,13.0,0.0432,0.0,0.0,0.0,0.0,11.183320914051723
11247255,10.0,119.0,26.34,102.18,9,13.22,12.14,1,-6.999999999999998,10,7.0,8.0,18.0,86.0,119.0,0.0672,0.7227,0.1513,0.0588,1.253,Noon (11-19),9,1,0.0238,9,1,0.1111,3.0,3.0,0.0,294,24.0,0.0816,0.0,0.0,0.0,0.0,24.604200183437516
11247256,6.0,71.0,12.51,47.6,6,11.83,10.07,1,-4.371428571428569,22,0.0,34.0,0.0,37.0,71.0,0.4789,0.5211,0.0,0.0,0.9987,Noon (11-19),6,0,0.0,6,0,0.0,4.0,4.0,0.0,303,9.0,0.0297,0.0,0.0,0.0,0.0,10.796604404472117
11247257,3.0,47.0,14.64,39.83,3,15.67,12.22,0,-4.37142857142857,19,0.0,0.0,5.0,42.0,47.0,0.0,0.8936,0.1064,0.0,0.489,Noon (11-19),3,0,0.0,3,0,0.0,2.0,2.0,0.0,294,7.0,0.0238,0.0,0.0,0.0,0.0,11.548448669265785
11247259,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11247260,9.0,106.0,15.36,65.87,9,11.78,10.34,1,-5.657142857142857,9,0.0,43.0,2.0,61.0,106.0,0.4057,0.5755,0.0189,0.0,1.095,Noon (11-19),9,0,0.0,9,0,0.0,4.0,4.0,0.0,301,22.0,0.0731,0.0,0.0,0.0,0.0,13.109792777411345
11247261,5.0,104.0,57.21,203.38,5,20.8,19.77,1,-8.628571428571425,20,0.0,2.0,0.0,102.0,104.0,0.0192,0.9808,0.0,0.0,0.1369,Noon (11-19),5,0,0.0,5,0,0.0,4.0,4.0,0.0,294,14.0,0.0476,1.0,0.0,60.1,0.0,19.8158185969358
11247264,6.0,100.0,18.03,59.02,6,16.67,14.24,0,-7.314285714285711,11,0.0,52.0,25.0,23.0,100.0,0.52,0.23,0.25,0.0,1.4782,Morning (5-11),6,0,0.0,6,0,0.0,4.0,4.0,0.0,301,11.0,0.0365,0.0,0.0,0.0,0.0,15.57776192739723
11247268,8.0,136.0,14.63,46.08,7,19.43,21.95,2,-11.314285714285706,21,0.0,66.0,28.0,42.0,136.0,0.4853,0.3088,0.2059,0.0,1.4991,Morning (5-11),7,0,0.0,7,0,0.0,5.0,5.0,0.0,303,19.0,0.0627,0.0,0.0,0.0,0.0,25.041299220820527
11247269,7.0,79.0,11.61,58.97,6,13.17,10.94,1,-2.3714285714285723,16,0.0,37.0,1.0,41.0,79.0,0.4684,0.519,0.0127,0.0,1.0836,Noon (11-19),6,0,0.0,6,0,0.0,4.0,4.0,0.0,301,13.0,0.0432,0.0,0.0,0.0,0.0,11.232393630329495
11247270,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11247271,10.0,87.0,5.88,43.78,9,9.67,13.62,2,-2.3714285714285714,11,3.0,27.0,25.0,32.0,87.0,0.3103,0.3678,0.2874,0.0345,1.7392,Noon (11-19),9,2,0.0476,9,2,0.2222,2.0,2.0,0.0,301,15.0,0.0498,0.0,0.0,0.0,0.0,17.467111953611564
11247272,1.0,3.0,0.53,0.53,1,3.0,0.0,0,0.0857142857142857,26,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,-0.0,Morning (5-11),1,0,0.0,1,0,0.0,0.0,0.0,0.0,294,0.0,0.0,0.0,0.0,0.0,0.0,1.224744871391589
11247274,39.0,268.0,11.55,82.43,29,9.24,10.36,3,-8.457142857142863,2,4.0,89.0,79.0,96.0,268.0,0.3321,0.3582,0.2948,0.0149,1.6686,Noon (11-19),29,6,0.1429,29,6,0.2069,2.0,2.0,0.0,301,46.0,0.1528,0.0,0.0,0.0,0.0,27.69596841900761
11247275,9.0,91.0,10.97,49.68,9,10.11,8.24,1,-2.771428571428572,11,0.0,19.0,4.0,68.0,91.0,0.2088,0.7473,0.044,0.0,0.9842,Noon (11-19),9,0,0.0,9,0,0.0,3.0,3.0,0.0,294,21.0,0.0714,0.0,0.0,0.0,0.0,11.565754046609614
11247277,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11247282,7.0,110.0,14.3,60.65,7,15.71,19.04,2,-9.028571428571428,15,0.0,56.0,11.0,43.0,110.0,0.5091,0.3909,0.1,0.0,1.3578,Morning (5-11),7,1,0.0238,7,1,0.1429,1.0,1.0,0.0,294,13.0,0.0442,2.0,2.0,-1247.0549999999998,1.0,21.444502014891057
11247284,12.0,147.0,19.24,169.47,10,14.7,9.86,1,-4.714285714285714,9,28.0,58.0,12.0,49.0,147.0,0.3946,0.3333,0.0816,0.1905,1.8084,Morning (5-11),10,2,0.0476,10,2,0.2,4.0,2.0,0.5,301,32.0,0.1063,0.0,0.0,0.0,0.0,15.5145093380358
11247286,2.0,34.0,20.38,40.28,2,17.0,16.97,0,-4.571428571428569,29,0.0,34.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,-0.0,Morning (5-11),2,0,0.0,2,0,0.0,3.0,3.0,0.0,301,6.0,0.0199,0.0,0.0,0.0,0.0,11.604596790352806
11247287,10.0,74.0,13.54,63.47,7,10.57,10.86,1,-1.3142857142857147,15,0.0,11.0,9.0,54.0,74.0,0.1486,0.7297,0.1216,0.0,1.1101,Noon (11-19),7,1,0.0238,7,1,0.1429,2.0,2.0,0.0,296,12.0,0.0405,0.0,0.0,0.0,0.0,12.738393409950357
11247288,5.0,72.0,23.16,47.2,4,18.0,14.85,1,-4.4,12,2.0,30.0,0.0,40.0,72.0,0.4167,0.5556,0.0,0.0278,1.141,Noon (11-19),4,1,0.0238,4,1,0.25,2.0,2.0,0.0,301,9.0,0.0299,0.0,0.0,0.0,0.0,14.791889669680478
11247289,17.0,147.0,1.15,3.62,13,11.31,4.25,0,-1.114285714285714,10,47.0,35.0,13.0,52.0,147.0,0.2381,0.3537,0.0884,0.3197,1.8586,Noon (11-19),13,4,0.0952,13,4,0.3077,0.0,0.0,0.0,294,31.0,0.1054,0.0,0.0,0.0,0.0,15.201973556088037
11247290,9.0,121.0,13.11,51.03,7,17.29,22.85,2,-9.228571428571424,11,2.0,90.0,7.0,22.0,121.0,0.7438,0.1818,0.0579,0.0165,1.1005,Morning (5-11),7,2,0.0476,7,2,0.2857,5.0,5.0,0.0,301,10.0,0.0332,0.0,0.0,0.0,0.0,24.161263763856944
11247291,4.0,59.0,47.36,111.37,4,14.75,8.85,0,-5.914285714285715,24,0.0,0.0,0.0,59.0,59.0,0.0,1.0,0.0,0.0,-0.0,Noon (11-19),4,0,0.0,4,0,0.0,3.0,3.0,0.0,294,8.0,0.0272,0.0,0.0,0.0,0.0,11.771434350437788
11247292,9.0,110.0,22.69,112.48,6,18.33,19.14,1,-9.085714285714284,14,1.0,59.0,7.0,43.0,110.0,0.5364,0.3909,0.0636,0.0091,1.3262,Morning (5-11),6,1,0.0238,6,1,0.1667,5.0,5.0,0.0,303,10.0,0.033,0.0,0.0,0.0,0.0,19.93656607008004
11247294,8.0,98.0,39.71,226.18,7,14.0,20.39,1,-9.657142857142857,15,0.0,15.0,16.0,67.0,98.0,0.1531,0.6837,0.1633,0.0,1.2165,Noon (11-19),7,1,0.0238,7,1,0.1429,3.0,3.0,0.0,294,15.0,0.051,0.0,0.0,0.0,0.0,22.589082908933392
11247296,13.0,94.0,7.28,43.73,13,7.23,10.64,1,-6.171428571428573,9,2.0,7.0,8.0,77.0,94.0,0.0745,0.8191,0.0851,0.0213,0.9357,Noon (11-19),13,2,0.0476,13,2,0.1538,2.0,2.0,0.0,294,15.0,0.051,0.0,0.0,0.0,0.0,13.706446172026746
11247297,1.0,10.0,6.9,6.9,1,10.0,0.0,0,-1.4285714285714282,39,0.0,10.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,-0.0,Morning (5-11),1,0,0.0,1,0,0.0,1.0,1.0,0.0,301,1.0,0.0033,0.0,0.0,0.0,0.0,4.0824829046386295
11247298,9.0,105.0,18.11,61.87,8,13.12,16.74,2,-10.314285714285711,13,7.0,13.0,8.0,77.0,105.0,0.1238,0.7333,0.0762,0.0667,1.2448,Noon (11-19),8,1,0.0238,8,1,0.125,4.0,4.0,0.0,294,14.0,0.0476,1.0,0.0,57.57,0.0,23.373061416938945
11247299,14.0,105.0,27.67,192.62,8,13.12,12.14,1,4.428571428571427,12,1.0,25.0,25.0,54.0,105.0,0.2381,0.5143,0.2381,0.0095,1.5431,Noon (11-19),8,1,0.0238,8,1,0.125,0.0,0.0,0.0,301,28.0,0.093,0.0,0.0,0.0,0.0,18.152134860671342
11247300,11.0,129.0,35.29,284.12,10,12.9,13.63,1,-7.857142857142857,6,0.0,2.0,9.0,118.0,129.0,0.0155,0.9147,0.0698,0.0,0.4789,Noon (11-19),10,0,0.0,10,0,0.0,4.0,4.0,0.0,294,21.0,0.0714,0.0,0.0,0.0,0.0,15.42400726140908
11247301,6.0,117.0,25.01,92.72,5,23.4,18.09,1,-8.085714285714284,11,14.0,71.0,17.0,15.0,117.0,0.6068,0.1282,0.1453,0.1197,1.5882,Morning (5-11),5,1,0.0238,5,1,0.2,5.0,5.0,0.0,301,23.0,0.0764,0.0,0.0,0.0,0.0,19.572940504686567
11247303,17.0,248.0,15.05,124.7,13,19.08,20.38,2,-11.257142857142858,8,35.0,129.0,7.0,77.0,248.0,0.5202,0.3105,0.0282,0.1411,1.5582,Morning (5-11),13,4,0.0952,13,4,0.3077,5.0,5.0,0.0,301,36.0,0.1196,0.0,0.0,0.0,0.0,29.138748543248504
11247305,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11247306,4.0,77.0,15.85,59.3,4,19.25,16.15,1,-4.485714285714286,24,0.0,36.0,0.0,41.0,77.0,0.4675,0.5325,0.0,0.0,0.997,Noon (11-19),4,0,0.0,4,0,0.0,2.0,2.0,0.0,301,11.0,0.0365,0.0,0.0,0.0,0.0,19.903935959168145
11247307,9.0,208.0,34.52,198.77,8,26.0,25.43,2,-11.257142857142856,13,9.0,110.0,0.0,89.0,208.0,0.5288,0.4279,0.0,0.0433,1.2062,Morning (5-11),8,1,0.0238,8,1,0.125,5.0,5.0,0.0,301,24.0,0.0797,0.0,0.0,0.0,0.0,24.792471975716072
11247308,30.0,604.0,40.85,360.93,21,28.76,32.67,3,-1.657142857142856,5,4.0,21.0,63.0,516.0,604.0,0.0348,0.8543,0.1043,0.0066,0.7506,Noon (11-19),21,4,0.0952,21,4,0.1905,9.0,8.0,0.1111,340,43.0,0.1265,3.0,1.0,4.83,0.3333,55.34497869424711
11247312,8.0,56.0,6.74,47.02,7,8.0,5.16,0,-1.2571428571428571,15,13.0,18.0,0.0,25.0,56.0,0.3214,0.4464,0.0,0.2321,1.5348,Noon (11-19),7,2,0.0476,7,2,0.2857,1.0,1.0,0.0,294,14.0,0.0476,0.0,0.0,0.0,0.0,10.385887861259944
11247313,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11247316,16.0,178.0,30.46,198.97,13,13.69,11.76,2,-3.428571428571424,8,0.0,18.0,48.0,112.0,178.0,0.1011,0.6292,0.2697,0.0,1.2647,Noon (11-19),13,2,0.0476,13,2,0.1538,4.0,4.0,0.0,294,35.0,0.119,0.0,0.0,0.0,0.0,11.80960061418957
11247318,16.0,209.0,45.43,192.55,12,17.42,14.16,1,4.71428571428571,11,47.0,52.0,4.0,106.0,209.0,0.2488,0.5072,0.0191,0.2249,1.5893,Noon (11-19),12,5,0.119,12,5,0.4167,4.0,4.0,0.0,301,34.0,0.113,0.0,0.0,0.0,0.0,22.18482965151337
11247320,13.0,137.0,55.87,262.38,10,13.7,10.49,2,-1.5142857142857122,10,9.0,57.0,5.0,66.0,137.0,0.4161,0.4818,0.0365,0.0657,1.4663,Noon (11-19),10,3,0.0714,10,3,0.3,5.0,5.0,0.0,301,24.0,0.0797,0.0,0.0,0.0,0.0,14.07716827585245
11247321,11.0,113.0,35.55,154.3,9,12.56,14.23,2,-6.257142857142856,11,8.0,58.0,8.0,39.0,113.0,0.5133,0.3451,0.0708,0.0708,1.5645,Morning (5-11),9,2,0.0476,9,2,0.2222,5.0,5.0,0.0,301,12.0,0.0399,0.0,0.0,0.0,0.0,15.689699381016409
11247324,5.0,85.0,29.73,62.45,5,17.0,9.33,0,-5.514285714285712,12,0.0,62.0,0.0,23.0,85.0,0.7294,0.2706,0.0,0.0,0.8423,Morning (5-11),5,0,0.0,5,0,0.0,5.0,5.0,0.0,303,21.0,0.0693,0.0,0.0,0.0,0.0,12.106472098289686
11247331,28.0,266.0,51.35,166.52,19,14.0,11.69,3,-0.857142857142857,6,0.0,88.0,97.0,81.0,266.0,0.3308,0.3045,0.3647,0.0,1.581,Night (19-23),19,3,0.0714,19,3,0.1579,5.0,5.0,0.0,303,45.0,0.1485,0.0,0.0,0.0,0.0,15.253414918196734
11247334,6.0,72.0,19.82,51.82,5,14.4,14.29,1,-4.057142857142856,13,0.0,0.0,10.0,62.0,72.0,0.0,0.8611,0.1389,0.0,0.5814,Noon (11-19),5,0,0.0,5,0,0.0,3.0,3.0,0.0,294,14.0,0.0476,0.0,0.0,0.0,0.0,14.07124727947029
11247337,8.0,124.0,22.59,63.37,8,15.5,14.66,1,-5.999999999999998,11,4.0,63.0,0.0,57.0,124.0,0.5081,0.4597,0.0,0.0323,1.1717,Morning (5-11),8,1,0.0238,8,1,0.125,5.0,5.0,0.0,301,21.0,0.0698,0.0,0.0,0.0,0.0,16.342174477916537
11247338,15.0,168.0,17.17,147.23,12,14.0,18.11,2,-13.08571428571428,8,1.0,6.0,25.0,136.0,168.0,0.0357,0.8095,0.1488,0.006,0.8717,Noon (11-19),12,3,0.0714,12,3,0.25,4.0,4.0,0.0,294,27.0,0.0918,0.0,0.0,0.0,0.0,27.30567706540162
11247339,2.0,43.0,25.56,50.73,2,21.5,13.44,0,-3.0000000000000027,24,0.0,13.0,12.0,18.0,43.0,0.3023,0.4186,0.2791,0.0,1.5615,Noon (11-19),2,0,0.0,2,0,0.0,1.0,1.0,0.0,303,6.0,0.0198,0.0,0.0,0.0,0.0,12.624051119457125
11247343,4.0,82.0,40.44,132.27,4,20.5,27.92,1,-7.885714285714287,20,0.0,65.0,3.0,14.0,82.0,0.7927,0.1707,0.0366,0.0,0.8757,Morning (5-11),4,1,0.0238,4,1,0.25,4.0,4.0,0.0,301,10.0,0.0332,0.0,0.0,0.0,0.0,25.555169079203264
11247344,11.0,212.0,24.02,98.53,10,21.2,29.82,2,-17.714285714285715,11,21.0,39.0,0.0,152.0,212.0,0.184,0.717,0.0,0.0991,1.124,Noon (11-19),10,2,0.0476,10,2,0.2,3.0,3.0,0.0,294,20.0,0.068,1.0,1.0,-1967.05,1.0,45.81557231626237
11247345,8.0,160.0,29.24,77.93,6,26.67,22.0,1,-9.771428571428572,19,10.0,61.0,6.0,83.0,160.0,0.3812,0.5188,0.0375,0.0625,1.4492,Noon (11-19),6,1,0.0238,6,1,0.1667,3.0,3.0,0.0,294,19.0,0.0646,0.0,0.0,0.0,0.0,35.607115393789854
11247346,16.0,176.0,13.43,48.52,12,14.67,16.79,3,-12.228571428571424,9,3.0,77.0,28.0,68.0,176.0,0.4375,0.3864,0.1591,0.017,1.5737,Morning (5-11),12,4,0.0952,12,4,0.3333,5.0,5.0,0.0,301,39.0,0.1296,0.0,0.0,0.0,0.0,24.516661001585568
11247347,10.0,118.0,23.18,64.63,8,14.75,13.06,2,2.799999999999997,14,22.0,9.0,24.0,63.0,118.0,0.0763,0.5339,0.2034,0.1864,1.6857,Noon (11-19),8,3,0.0714,8,3,0.375,2.0,2.0,0.0,294,13.0,0.0442,0.0,0.0,0.0,0.0,21.30414670120976
11247348,5.0,120.0,17.26,45.98,5,24.0,12.94,0,-6.5142857142857125,14,0.0,52.0,0.0,68.0,120.0,0.4333,0.5667,0.0,0.0,0.9871,Noon (11-19),5,0,0.0,5,0,0.0,5.0,5.0,0.0,301,13.0,0.0432,0.0,0.0,0.0,0.0,16.45600194457937
11247349,17.0,140.0,39.28,134.75,10,14.0,13.01,2,-1.4285714285714288,16,11.0,8.0,31.0,90.0,140.0,0.0571,0.6429,0.2214,0.0786,1.4156,Noon (11-19),10,4,0.0952,10,4,0.4,4.0,4.0,0.0,294,25.0,0.085,0.0,0.0,0.0,0.0,25.232254490367417
11247351,3.0,97.0,44.3,50.6,2,48.5,12.02,0,-11.57142857142857,32,0.0,13.0,0.0,84.0,97.0,0.134,0.866,0.0,0.0,0.5683,Noon (11-19),2,0,0.0,2,0,0.0,4.0,4.0,0.0,294,10.0,0.034,0.0,0.0,0.0,0.0,25.61575036313921
11247352,11.0,82.0,7.35,33.82,9,9.11,6.37,1,-1.0285714285714282,9,7.0,48.0,2.0,25.0,82.0,0.5854,0.3049,0.0244,0.0854,1.4085,Morning (5-11),9,3,0.0714,9,3,0.3333,3.0,3.0,0.0,301,26.0,0.0864,0.0,0.0,0.0,0.0,7.865536642001401
11247353,11.0,178.0,31.86,169.38,10,17.8,24.91,2,-12.8,8,3.0,12.0,8.0,155.0,178.0,0.0674,0.8708,0.0449,0.0169,0.7366,Noon (11-19),10,2,0.0476,10,2,0.2,3.0,3.0,0.0,296,19.0,0.0642,0.0,0.0,0.0,0.0,28.47923219938815
11247355,7.0,132.0,14.3,46.83,7,18.86,14.02,0,-7.0857142857142845,10,28.0,58.0,21.0,25.0,132.0,0.4394,0.1894,0.1591,0.2121,1.8724,Morning (5-11),7,1,0.0238,7,1,0.1429,5.0,5.0,0.0,301,22.0,0.0731,0.0,0.0,0.0,0.0,18.19890106572372
11247357,7.0,83.0,32.97,128.45,7,11.86,12.73,1,-2.3714285714285706,12,6.0,0.0,10.0,67.0,83.0,0.0,0.8072,0.1205,0.0723,0.8913,Noon (11-19),7,2,0.0476,7,2,0.2857,3.0,3.0,0.0,294,15.0,0.051,0.0,0.0,0.0,0.0,14.565942010960592
11247360,1.0,5.0,0.88,0.88,1,5.0,0.0,0,-0.7142857142857141,36,0.0,0.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,-0.0,Night (19-23),1,0,0.0,1,0,0.0,0.0,0.0,0.0,294,0.0,0.0,0.0,0.0,0.0,0.0,2.0412414523193148
11247361,9.0,128.0,20.53,92.75,9,14.22,15.03,1,-6.171428571428571,10,14.0,55.0,0.0,59.0,128.0,0.4297,0.4609,0.0,0.1094,1.3879,Noon (11-19),9,2,0.0476,9,2,0.2222,5.0,4.0,0.2,301,22.0,0.0731,0.0,0.0,0.0,0.0,16.36663272230017
11247362,3.0,105.0,33.94,54.15,3,35.0,8.66,0,-8.142857142857142,24,0.0,16.0,0.0,89.0,105.0,0.1524,0.8476,0.0,0.0,0.6158,Noon (11-19),3,0,0.0,3,0,0.0,3.0,3.0,0.0,294,8.0,0.0272,1.0,1.0,-707.7,1.0,19.937402037376884
11247363,10.0,156.0,23.13,61.07,10,15.6,18.51,2,1.485714285714283,9,85.0,19.0,0.0,52.0,156.0,0.1218,0.3333,0.0,0.5449,1.3756,Late Night (23-5),10,7,0.1667,10,7,0.7,1.0,1.0,0.0,301,24.0,0.0797,0.0,0.0,0.0,0.0,26.959228475607382
11247364,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11247365,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11247366,12.0,98.0,11.71,74.22,8,12.25,13.77,2,-3.7142857142857135,12,4.0,3.0,23.0,68.0,98.0,0.0306,0.6939,0.2347,0.0408,1.1988,Noon (11-19),8,3,0.0714,8,3,0.375,4.0,4.0,0.0,294,17.0,0.0578,0.0,0.0,0.0,0.0,16.57307052620807
11247368,8.0,141.0,26.35,108.03,7,20.14,15.58,1,-3.228571428571429,10,0.0,65.0,21.0,55.0,141.0,0.461,0.3901,0.1489,0.0,1.4539,Morning (5-11),7,1,0.0238,7,1,0.1429,5.0,5.0,0.0,303,13.0,0.0429,0.0,0.0,0.0,0.0,15.359036428109675
11247371,3.0,79.0,64.72,115.0,3,26.33,10.6,0,-5.399999999999999,28,15.0,0.0,0.0,64.0,79.0,0.0,0.8101,0.0,0.1899,0.7013,Noon (11-19),3,1,0.0238,3,1,0.3333,4.0,4.0,0.0,294,10.0,0.034,0.0,0.0,0.0,0.0,15.904925861715505
11247372,21.0,168.0,50.01,401.95,15,11.2,10.94,2,-7.085714285714286,10,4.0,6.0,36.0,122.0,168.0,0.0357,0.7262,0.2143,0.0238,1.1114,Noon (11-19),15,5,0.119,15,5,0.3333,4.0,4.0,0.0,294,25.0,0.085,0.0,0.0,0.0,0.0,20.05991026899173
11247373,3.0,53.0,12.88,36.82,3,17.67,14.74,0,-6.085714285714284,16,0.0,52.0,1.0,0.0,53.0,0.9811,0.0,0.0189,0.0,0.1352,Morning (5-11),3,1,0.0238,3,1,0.3333,4.0,4.0,0.0,301,5.0,0.0166,0.0,0.0,0.0,0.0,13.437509689918988
11247374,14.0,151.0,20.84,116.75,9,16.78,18.03,2,-12.6,18,20.0,0.0,11.0,120.0,151.0,0.0,0.7947,0.0728,0.1325,0.925,Noon (11-19),9,4,0.0952,9,4,0.4444,4.0,4.0,0.0,296,21.0,0.0709,0.0,0.0,0.0,0.0,24.862957721612016
11247375,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11248476,37.0,180.0,24.41,125.8,24,7.5,4.97,3,-3.314285714285711,4,57.0,6.0,52.0,65.0,180.0,0.0333,0.3611,0.2889,0.3167,1.737,Noon (11-19),24,16,0.381,24,16,0.6667,0.0,0.0,0.0,237,30.0,0.1266,1.0,0.0,127.26,0.0,19.162463307205577
11248477,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11248478,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11248479,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11248480,2.0,33.0,6.08,9.32,2,16.5,20.51,0,-0.7142857142857143,20,0.0,0.0,0.0,33.0,33.0,0.0,1.0,0.0,0.0,-0.0,Noon (11-19),2,0,0.0,2,0,0.0,0.0,0.0,0.0,301,4.0,0.0133,0.0,0.0,0.0,0.0,12.517987058628874
11250026,46.0,316.0,44.04,289.1,27,11.7,9.55,5,24.057142857142846,4,70.0,61.0,62.0,123.0,316.0,0.193,0.3892,0.1962,0.2215,1.9306,Noon (11-19),27,13,0.3095,27,13,0.4815,0.0,0.0,0.0,181,55.0,0.3039,0.0,0.0,0.0,0.0,54.34580633928129
